Store_ID,Month,Region,Product Mix,Inventory–Local Demand Match,Customer Loyalty & Engagement,Promotions & Pricing Effectiveness,Competitor New Stores,Competitor Ad Spend (₱),Sales Decline,Customer Basket Size,Customer Trip Frequency,Inventory Holding Costs (₱),Market Share in Region,Customer Preference Alignment
S0070,2024-05,Southeast,Specialty,Medium,Strong,Effective,1,233.31,11.95,2.16,1.23,106751,10.37,Low
S0070,2024-01,Southeast,Specialty,High,Moderate,Effective,0,333.28,14.07,3.06,0.48,86508,11.83,Low
S0102,2024-02,Other,Standard,Medium,Strong,Ineffective,0,374.56,11.04,1.65,1.81,92577,12.67,Low
S0150,2024-11,Midwest,Standard,High,Strong,Effective,0,448.58,7.39,2.54,1.23,54631,14.83,Low
S0178,2025-03,Other,New Products,Medium,Strong,Effective,0,73.75,3.1,2.22,1.33,80610,13.81,High
S0209,2025-11,Midwest,New Products,Medium,Strong,Effective,0,291.15,14.37,2.97,0.78,107848,10.93,High
S0182,2024-08,Other,New Products,High,Moderate,Ineffective,0,133.32,12.6,2.53,2.27,100608,11.0,High
S0188,2025-12,Midwest,New Products,High,Moderate,Ineffective,1,300.92,11.89,2.62,2.31,74821,9.13,High
S0162,2025-10,Other,New Products,High,Strong,Effective,0,249.86,1.5,4.14,1.61,60721,13.26,High
S0200,2025-03,Midwest,New Products,Medium,Weak,Ineffective,0,943.02,30.31,2.26,1.95,148093,6.73,High
S0174,2024-08,Other,New Products,High,Moderate,Ineffective,1,173.53,4.7,3.7,1.61,50674,10.46,High
S0109,2025-03,Midwest,Standard,High,Strong,Ineffective,0,310.77,0.0,4.27,1.84,52887,15.81,Low
S0058,2025-06,Southeast,Standard,Medium,Moderate,Effective,3,745.8,25.96,2.5,2.0,133374,5.39,Low
S0163,2025-02,Midwest,New Products,Low,Moderate,Effective,0,205.13,19.55,2.97,1.54,133664,9.06,High
S0059,2024-08,Midwest,Standard,Low,Strong,Effective,0,1145.65,23.46,2.73,1.42,145743,6.47,Low
S0050,2025-08,Midwest,Standard,Low,Moderate,Effective,0,110.48,12.89,2.19,1.35,140100,11.41,Low
S0059,2025-05,Midwest,Standard,High,Strong,Effective,0,549.21,0.54,3.35,2.22,50326,14.92,Low
S0209,2025-01,Midwest,New Products,Low,Moderate,Ineffective,1,173.23,21.01,2.19,0.89,106682,7.48,High
S0075,2025-11,Midwest,Standard,Medium,Moderate,Ineffective,0,386.05,17.15,2.15,1.95,111951,9.77,Low
S0062,2024-12,Southeast,Standard,High,Strong,Ineffective,1,402.57,10.2,3.1,1.67,96394,11.4,Low
S0137,2024-11,Other,Specialty,Medium,Strong,Effective,1,236.01,11.05,3.28,1.91,101989,11.45,Low
S0002,2024-12,Southeast,Standard,Medium,Strong,Effective,1,297.26,14.22,3.78,1.68,107332,9.55,Low
S0151,2024-04,Other,New Products,High,Strong,Ineffective,0,562.99,11.04,4.15,1.69,88402,11.68,High
S0098,2025-06,Midwest,Standard,Medium,Moderate,Effective,1,174.56,15.12,3.14,1.63,126399,10.48,Low
S0142,2025-11,Southeast,Standard,Medium,Strong,Ineffective,1,360.2,22.46,2.03,1.2,147095,5.9,Low
S0099,2024-08,Midwest,Standard,Medium,Moderate,Ineffective,1,280.88,19.81,3.52,1.86,130259,7.98,Low
S0092,2025-11,Other,Standard,High,Moderate,Effective,0,430.23,6.4,2.87,1.91,107774,12.65,Low
S0160,2025-05,Other,New Products,Medium,Moderate,Ineffective,0,217.91,14.47,3.04,1.37,123645,12.07,High
S0054,2025-03,Other,Standard,High,Weak,Effective,0,193.7,9.4,3.01,1.62,72043,13.43,Low
S0015,2025-02,Southeast,Standard,Medium,Weak,Effective,0,369.69,16.97,2.35,0.81,103287,9.5,Low
S0090,2024-02,Southeast,Standard,High,Moderate,Ineffective,0,97.79,9.58,3.17,0.99,63566,12.05,Low
S0113,2024-04,Midwest,Standard,High,Strong,Ineffective,0,770.95,10.54,3.81,1.29,91658,13.28,Low
S0157,2024-04,Midwest,New Products,Medium,Moderate,Effective,1,341.99,17.16,3.9,2.23,121563,7.76,High
S0133,2025-02,Southeast,Specialty,Medium,Moderate,Ineffective,1,133.92,3.4,3.7,1.38,71258,14.63,Low
S0071,2024-02,Midwest,Standard,Low,Weak,Ineffective,2,151.43,24.37,2.04,1.27,152754,8.73,Low
S0171,2025-01,Midwest,New Products,Medium,Weak,Ineffective,1,168.22,14.14,2.71,1.45,128713,9.11,High
S0061,2024-04,Other,Standard,Medium,Strong,Ineffective,0,211.92,11.43,3.27,2.05,93034,10.91,Low
S0190,2024-07,Midwest,New Products,High,Moderate,Ineffective,1,362.55,17.52,3.51,1.43,99001,10.57,High
S0070,2025-04,Southeast,Specialty,Medium,Strong,Effective,0,249.5,11.97,1.91,2.1,95940,12.75,Low
S0126,2024-07,Southeast,Standard,Medium,Strong,Ineffective,1,446.56,23.73,2.76,1.48,136002,7.15,Low
S0050,2024-04,Midwest,Standard,Medium,Weak,Effective,0,158.88,9.04,3.96,0.93,96997,13.25,Low
S0117,2025-03,Other,Specialty,Low,Moderate,Effective,0,197.8,13.71,2.1,1.18,132373,9.59,Low
S0071,2025-01,Midwest,Standard,Medium,Weak,Effective,4,127.31,23.78,3.51,0.97,140065,5.18,Low
S0170,2024-08,Other,New Products,High,Strong,Ineffective,0,249.05,8.55,3.78,2.25,67033,11.13,High
S0016,2025-01,Midwest,Specialty,High,Strong,Effective,2,543.18,12.68,2.75,1.25,75886,8.56,Low
S0168,2025-11,Other,New Products,High,Strong,Effective,0,134.45,1.29,2.66,2.16,53007,14.88,High
S0080,2025-09,Other,Standard,Medium,Weak,Ineffective,1,194.42,16.42,3.5,1.14,102906,10.57,Low
S0057,2025-02,Southeast,Standard,Medium,Weak,Effective,0,688.09,17.39,4.01,2.43,81599,9.26,Low
S0077,2024-02,Midwest,Standard,High,Strong,Effective,1,194.93,11.52,2.79,1.2,91292,10.04,Low
S0033,2025-07,Midwest,Standard,Medium,Moderate,Effective,1,349.71,12.43,2.48,1.14,104675,9.7,Low
S0020,2025-02,Southeast,Standard,High,Strong,Ineffective,0,549.91,11.42,2.44,1.49,98866,10.76,Low
S0006,2025-09,Other,Specialty,Medium,Weak,Ineffective,0,263.73,11.18,3.55,1.72,84406,11.95,Low
S0033,2025-09,Midwest,Standard,Medium,Moderate,Ineffective,1,285.14,12.15,2.79,1.49,106401,9.98,Low
S0014,2024-12,Other,Specialty,High,Moderate,Ineffective,0,73.1,9.27,3.11,1.36,59791,11.86,Low
S0003,2024-03,Other,Standard,Medium,Strong,Effective,1,124.65,3.61,2.69,1.67,69715,13.64,Low
S0030,2025-07,Other,Standard,Medium,Moderate,Effective,1,497.58,10.32,3.36,2.45,111457,12.97,Low
S0189,2024-12,Other,New Products,High,Strong,Ineffective,2,215.5,7.89,3.02,1.69,105366,10.45,High
S0119,2024-09,Southeast,Standard,Low,Strong,Effective,2,88.59,19.99,1.47,1.86,145377,7.53,Low
S0102,2025-11,Other,Standard,High,Strong,Effective,0,178.7,1.13,3.47,2.02,60963,15.58,Low
S0203,2024-05,Southeast,New Products,Low,Weak,Ineffective,1,250.13,19.95,1.98,1.46,140026,7.07,High
S0186,2025-02,Other,New Products,Low,Strong,Ineffective,0,127.4,18.22,2.37,1.67,127140,9.53,High
S0193,2025-12,Midwest,New Products,Low,Weak,Ineffective,2,234.98,18.85,2.76,0.75,128103,7.69,High
S0192,2025-08,Midwest,New Products,High,Strong,Effective,3,632.55,13.32,3.39,1.39,67019,7.2,High
S0112,2024-03,Midwest,Standard,High,Strong,Ineffective,1,267.15,10.89,2.5,1.68,72584,10.93,Low
S0017,2025-11,Southeast,Standard,High,Moderate,Ineffective,2,597.09,19.48,3.34,1.43,86923,7.95,Low
S0185,2024-08,Other,New Products,Medium,Moderate,Effective,0,446.63,13.1,2.79,1.21,57845,9.14,High
S0042,2025-09,Other,Specialty,High,Strong,Effective,0,176.65,0.0,2.61,1.4,54093,15.52,Low
S0194,2025-09,Other,New Products,High,Moderate,Effective,0,100.34,0.0,4.26,1.53,51129,15.18,High
S0038,2024-03,Southeast,Standard,High,Moderate,Ineffective,1,253.27,9.97,2.57,1.6,94800,11.31,Low
S0101,2024-12,Other,Standard,Medium,Moderate,Ineffective,0,64.84,15.85,2.78,1.57,141097,8.8,Low
S0107,2024-02,Southeast,Standard,Medium,Strong,Ineffective,0,450.21,13.3,3.39,0.72,97929,10.19,Low
S0146,2025-05,Midwest,Standard,Low,Moderate,Ineffective,2,246.54,19.1,2.65,1.88,154163,9.34,Low
S0100,2025-03,Other,Standard,High,Moderate,Effective,0,117.08,2.2,3.15,2.28,76205,15.1,Low
S0168,2024-02,Other,New Products,High,Moderate,Ineffective,1,237.23,8.94,2.5,2.05,111107,10.42,High
S0002,2025-07,Southeast,Standard,Low,Weak,Ineffective,1,372.21,24.21,2.46,1.59,148562,5.03,Low
S0118,2025-11,Other,Standard,High,Strong,Effective,0,513.42,7.1,3.35,1.05,87260,13.8,Low
S0196,2024-11,Midwest,New Products,High,Moderate,Ineffective,0,206.11,18.34,2.85,1.47,122970,10.61,High
S0013,2025-04,Southeast,Standard,High,Moderate,Ineffective,0,348.34,8.81,3.3,1.15,74312,11.11,Low
S0194,2025-08,Other,New Products,High,Strong,Effective,1,928.94,7.7,2.57,1.72,97772,12.8,High
S0180,2024-11,Other,New Products,Medium,Moderate,Effective,0,394.05,10.38,3.6,1.55,84425,11.45,High
S0028,2025-05,Midwest,Specialty,Medium,Strong,Ineffective,0,425.98,18.39,3.01,1.59,132716,10.21,Low
S0050,2024-02,Midwest,Standard,Medium,Moderate,Effective,1,264.22,12.18,2.36,2.26,104557,10.99,Low
S0112,2025-01,Midwest,Standard,Medium,Strong,Effective,0,221.43,13.51,3.26,1.55,114313,10.43,Low
S0082,2024-04,Southeast,Standard,Medium,Moderate,Ineffective,1,296.93,17.64,3.3,2.04,136332,9.88,Low
S0105,2024-06,Other,Standard,High,Moderate,Effective,0,132.75,9.66,2.98,0.44,78408,11.95,Low
S0062,2024-10,Southeast,Standard,High,Strong,Effective,0,513.42,9.83,3.98,2.07,65734,12.38,Low
S0148,2025-06,Southeast,Specialty,Medium,Moderate,Effective,1,715.81,21.82,3.13,1.02,110131,8.3,Low
S0203,2024-08,Southeast,New Products,Medium,Strong,Effective,0,181.76,9.31,3.27,2.44,88947,13.13,High
S0089,2025-09,Midwest,Specialty,High,Strong,Ineffective,0,167.52,13.8,3.36,1.44,74457,9.69,Low
S0043,2025-07,Other,Standard,Medium,Strong,Effective,0,165.86,3.44,3.1,1.44,83205,11.8,Low
S0125,2025-02,Midwest,Standard,Medium,Moderate,Ineffective,1,357.51,18.82,3.06,1.28,142951,8.17,Low
S0041,2024-02,Southeast,Standard,Medium,Moderate,Ineffective,0,1038.41,19.37,3.23,1.87,106886,9.31,Low
S0121,2024-10,Southeast,Specialty,Medium,Strong,Effective,1,583.27,11.98,2.57,1.19,108364,9.53,Low
S0166,2025-11,Southeast,New Products,Medium,Moderate,Effective,2,315.26,21.0,3.88,1.6,130890,6.96,High
S0084,2025-06,Midwest,Standard,Medium,Strong,Effective,0,238.19,5.87,3.74,1.45,100072,12.63,Low
S0090,2025-02,Southeast,Standard,Medium,Strong,Ineffective,0,508.3,10.75,3.25,1.83,115458,12.62,Low
S0141,2025-11,Southeast,Standard,Low,Weak,Effective,0,134.13,12.63,2.87,2.48,139313,11.36,Low
S0098,2024-11,Midwest,Standard,Medium,Strong,Effective,1,1456.41,16.53,2.6,1.43,143212,9.55,Low
S0165,2025-10,Southeast,New Products,Low,Moderate,Effective,2,213.5,17.52,4.34,1.85,155807,8.61,High
S0013,2025-05,Southeast,Standard,Medium,Moderate,Ineffective,1,150.58,16.29,2.27,1.1,121678,8.97,Low
S0061,2024-01,Other,Standard,Medium,Moderate,Effective,1,297.33,16.38,3.14,2.2,132351,10.83,Low
S0063,2024-09,Southeast,Standard,High,Moderate,Ineffective,0,292.02,10.22,3.39,1.64,69465,11.2,Low
S0111,2025-01,Southeast,Specialty,Low,Weak,Effective,1,291.84,24.78,2.52,1.36,174851,6.43,Low
S0120,2025-08,Southeast,Standard,High,Strong,Effective,0,503.91,5.03,2.97,1.65,72551,14.04,Low
S0039,2024-05,Midwest,Standard,High,Strong,Effective,0,267.43,8.55,2.8,1.61,87296,11.57,Low
S0176,2025-04,Midwest,New Products,High,Strong,Effective,0,297.91,5.96,2.96,1.83,88438,13.58,High
S0158,2025-07,Other,New Products,High,Moderate,Effective,0,425.54,4.44,4.51,1.99,73073,13.02,High
S0116,2025-01,Other,Standard,High,Moderate,Effective,1,280.11,3.77,3.12,1.77,54493,11.7,Low
S0068,2025-05,Midwest,Standard,Medium,Strong,Effective,1,328.61,15.41,2.35,2.22,110877,9.88,Low
S0163,2025-04,Midwest,New Products,Low,Moderate,Effective,0,175.37,14.54,2.48,1.31,123460,10.34,High
S0035,2024-06,Southeast,Standard,High,Strong,Ineffective,1,519.96,12.26,3.74,1.3,89009,9.45,Low
S0164,2024-01,Midwest,New Products,Low,Moderate,Ineffective,0,422.1,23.79,2.82,2.04,154916,7.74,High
S0057,2024-11,Southeast,Standard,Medium,Moderate,Ineffective,1,335.51,18.61,2.31,1.21,126487,10.4,Low
S0189,2025-09,Other,New Products,High,Strong,Effective,0,256.94,7.08,3.34,2.64,60587,12.84,High
S0036,2024-11,Midwest,Specialty,Low,Weak,Ineffective,0,176.29,18.4,3.4,1.42,148281,9.48,Low
S0042,2025-05,Other,Specialty,Medium,Strong,Effective,0,305.05,0.96,3.66,1.64,92363,15.75,Low
S0144,2024-06,Southeast,Standard,Low,Weak,Effective,1,447.17,19.1,2.71,1.16,123084,8.64,Low
S0001,2025-07,Other,Standard,High,Strong,Effective,1,222.39,0.0,3.66,1.49,55573,14.75,Low
S0069,2024-06,Midwest,Specialty,High,Moderate,Ineffective,0,373.85,11.35,1.76,1.52,109623,13.43,Low
S0070,2024-12,Southeast,Specialty,Medium,Weak,Effective,0,376.34,12.23,1.85,2.29,109931,10.47,Low
S0021,2025-02,Other,Standard,Low,Weak,Effective,0,182.09,14.75,2.98,1.67,122906,10.02,Low
S0057,2024-04,Southeast,Standard,Medium,Moderate,Effective,0,59.62,5.09,2.72,1.41,77679,13.0,Low
S0126,2025-07,Southeast,Standard,Medium,Strong,Ineffective,0,419.28,13.59,2.84,1.71,114091,9.94,Low
S0159,2024-01,Other,New Products,High,Strong,Ineffective,0,409.33,9.8,2.13,1.29,92623,12.02,High
S0139,2024-02,Other,Standard,High,Moderate,Effective,1,364.79,8.56,2.92,1.14,64019,11.41,Low
S0154,2024-08,Southeast,New Products,Low,Moderate,Effective,0,1229.92,20.44,1.98,1.1,142578,7.03,High
S0148,2025-04,Southeast,Specialty,Medium,Moderate,Ineffective,2,98.42,16.43,2.62,1.13,91817,8.08,Low
S0029,2025-04,Midwest,Standard,Low,Moderate,Effective,0,269.53,20.6,2.99,1.32,158089,11.24,Low
S0159,2024-05,Other,New Products,Low,Moderate,Ineffective,0,381.5,15.72,3.56,1.49,159576,8.74,High
S0068,2024-01,Midwest,Standard,Medium,Strong,Effective,3,227.43,13.25,3.12,1.79,108773,8.72,Low
S0172,2025-09,Southeast,New Products,Low,Strong,Ineffective,1,366.95,19.93,2.79,1.43,156325,7.49,High
S0169,2025-06,Midwest,New Products,High,Strong,Effective,0,161.43,7.76,3.47,1.68,71415,11.91,High
S0043,2024-02,Other,Standard,High,Strong,Effective,0,165.76,1.6,3.31,1.22,52611,13.48,Low
S0101,2024-09,Other,Standard,Medium,Weak,Effective,1,211.28,12.64,2.12,1.28,95553,9.74,Low
S0046,2025-01,Other,Specialty,Medium,Weak,Effective,0,211.03,10.91,2.92,1.28,98917,12.07,Low
S0056,2024-08,Other,Standard,High,Strong,Ineffective,1,338.82,5.95,3.15,1.58,73127,11.75,Low
S0070,2025-10,Southeast,Specialty,High,Weak,Ineffective,1,218.72,11.08,3.24,1.78,63981,12.47,Low
S0084,2024-08,Midwest,Standard,High,Moderate,Effective,4,323.02,11.98,3.3,1.21,106085,10.35,Low
S0055,2025-03,Other,Specialty,High,Strong,Ineffective,0,129.34,4.22,1.92,1.72,70033,12.56,Low
S0139,2024-05,Other,Standard,High,Strong,Ineffective,0,199.89,7.63,2.78,2.57,82764,13.4,Low
S0083,2025-08,Other,Specialty,Medium,Strong,Ineffective,0,196.21,9.02,2.91,1.22,77292,10.69,Low
S0178,2024-10,Other,New Products,High,Strong,Ineffective,0,277.4,14.64,2.26,2.24,94317,11.5,High
S0015,2024-09,Southeast,Standard,High,Moderate,Ineffective,1,270.74,11.51,3.23,1.86,62633,11.98,Low
S0176,2025-08,Midwest,New Products,High,Moderate,Effective,1,250.89,6.89,3.55,2.13,90699,11.83,High
S0042,2024-03,Other,Specialty,High,Strong,Ineffective,1,170.32,12.7,2.66,1.42,79247,10.47,Low
S0164,2024-07,Midwest,New Products,High,Moderate,Effective,0,137.37,10.81,2.35,2.27,86382,13.66,High
S0162,2024-09,Other,New Products,Medium,Weak,Ineffective,0,319.2,16.21,2.76,1.31,119014,9.56,High
S0182,2024-03,Other,New Products,High,Moderate,Ineffective,0,173.46,10.02,3.5,1.71,81655,12.86,High
S0170,2025-06,Other,New Products,High,Strong,Effective,0,178.42,0.22,3.71,1.54,32737,15.98,High
S0192,2024-12,Midwest,New Products,High,Strong,Effective,2,397.88,14.02,2.55,1.62,100968,9.7,High
S0129,2025-01,Midwest,Standard,Low,Weak,Effective,1,217.33,26.84,3.32,0.95,166853,7.3,Low
S0048,2025-03,Midwest,Standard,Medium,Weak,Effective,0,92.15,13.14,2.46,1.03,117291,10.32,Low
S0099,2024-07,Midwest,Standard,High,Strong,Ineffective,1,189.94,15.29,3.0,1.99,93715,9.54,Low
S0050,2025-11,Midwest,Standard,Medium,Strong,Ineffective,0,430.83,17.85,2.33,1.29,100105,10.67,Low
S0004,2025-02,Other,Specialty,Medium,Weak,Effective,0,115.39,11.7,3.36,1.16,107012,10.55,Low
S0064,2024-07,Other,Standard,High,Strong,Ineffective,0,267.1,11.33,3.27,0.96,73725,12.02,Low
S0022,2025-01,Southeast,Standard,Medium,Moderate,Ineffective,2,154.83,8.9,2.76,1.67,98096,11.83,Low
S0058,2025-02,Southeast,Standard,High,Strong,Effective,3,233.82,16.38,1.99,1.17,93119,7.77,Low
S0114,2024-05,Southeast,Standard,Medium,Moderate,Effective,1,385.4,18.93,2.05,1.61,119095,7.9,Low
S0131,2025-08,Midwest,Standard,Low,Moderate,Effective,2,286.5,22.01,2.52,1.29,175236,6.79,Low
S0043,2024-07,Other,Standard,Low,Moderate,Ineffective,1,527.1,19.4,3.78,2.05,148555,9.53,Low
S0006,2024-09,Other,Specialty,Medium,Weak,Effective,1,288.32,10.56,2.83,1.94,99328,12.4,Low
S0057,2025-09,Southeast,Standard,Medium,Strong,Ineffective,0,182.23,11.47,3.99,2.0,89357,11.48,Low
S0154,2025-05,Southeast,New Products,Medium,Moderate,Ineffective,0,198.14,18.21,3.73,1.41,108364,8.89,High
S0165,2024-02,Southeast,New Products,Medium,Moderate,Ineffective,0,491.37,19.52,2.53,1.81,136811,10.21,High
S0038,2024-04,Southeast,Standard,High,Weak,Ineffective,2,237.5,19.16,3.08,1.16,102080,8.79,Low
S0117,2024-10,Other,Specialty,High,Weak,Effective,0,232.6,4.86,3.91,2.1,82410,14.11,Low
S0177,2025-06,Southeast,New Products,Low,Strong,Ineffective,1,487.26,19.86,2.63,1.48,153707,9.1,High
S0057,2025-04,Southeast,Standard,Low,Moderate,Effective,2,704.78,19.65,2.25,1.51,141840,6.38,Low
S0013,2025-08,Southeast,Standard,Low,Weak,Ineffective,0,202.58,23.37,2.19,1.24,150103,8.13,Low
S0070,2024-06,Southeast,Specialty,High,Strong,Effective,0,391.98,7.96,3.77,2.09,91746,13.21,Low
S0102,2024-08,Other,Standard,High,Moderate,Effective,0,318.39,6.4,3.15,1.44,72897,12.15,Low
S0167,2025-08,Other,New Products,Low,Moderate,Effective,2,365.13,13.1,2.18,1.84,134543,9.38,High
S0055,2025-10,Other,Specialty,High,Moderate,Effective,1,184.72,0.0,2.99,1.6,38345,14.6,Low
S0181,2025-06,Other,New Products,High,Strong,Effective,0,586.06,4.08,3.65,2.11,83940,15.34,High
S0104,2024-03,Other,Standard,Medium,Moderate,Effective,0,596.26,10.25,3.4,1.36,130443,10.5,Low
S0106,2025-11,Other,Standard,High,Moderate,Ineffective,0,124.61,14.97,3.33,2.04,85103,12.2,Low
S0052,2025-11,Midwest,Specialty,Low,Strong,Effective,1,315.48,19.12,2.66,1.41,147681,8.69,Low
S0051,2024-09,Midwest,Standard,Medium,Strong,Effective,1,507.67,18.56,4.05,1.67,123297,8.46,Low
S0010,2024-01,Southeast,Standard,Low,Moderate,Ineffective,3,334.94,28.54,3.35,1.6,172346,5.71,Low
S0181,2024-07,Other,New Products,High,Strong,Effective,1,243.48,6.68,2.66,1.62,51768,12.91,High
S0187,2025-03,Southeast,New Products,High,Strong,Ineffective,3,632.02,21.28,2.72,1.98,115709,5.49,High
S0052,2025-04,Midwest,Specialty,High,Strong,Effective,0,303.64,3.53,2.62,1.61,58176,14.57,Low
S0096,2024-10,Southeast,Standard,Low,Moderate,Ineffective,0,299.27,17.83,2.9,1.88,136903,12.29,Low
S0115,2024-05,Midwest,Specialty,Low,Moderate,Effective,2,521.94,23.76,2.86,1.92,159244,6.98,Low
S0012,2024-12,Other,Standard,High,Weak,Effective,0,353.07,10.29,2.79,1.53,93064,12.17,Low
S0021,2024-10,Other,Standard,Low,Strong,Effective,1,392.65,17.87,3.19,1.72,142249,9.25,Low
S0044,2024-04,Midwest,Standard,High,Strong,Effective,2,98.36,6.91,3.14,2.1,92983,10.21,Low
S0052,2024-06,Midwest,Specialty,High,Moderate,Ineffective,3,285.01,13.48,2.47,1.3,83371,7.94,Low
S0193,2025-01,Midwest,New Products,Low,Strong,Effective,0,247.95,17.05,2.61,2.13,114223,9.96,High
S0043,2024-01,Other,Standard,High,Moderate,Effective,0,361.08,7.86,3.67,1.46,65163,12.19,Low
S0204,2025-12,Midwest,New Products,Low,Moderate,Effective,1,159.33,20.04,2.36,1.76,154293,8.75,High
S0206,2025-09,Midwest,New Products,Medium,Moderate,Effective,0,236.73,12.84,3.13,1.09,138687,11.03,High
S0160,2024-10,Other,New Products,Medium,Weak,Effective,0,661.89,20.45,2.23,1.73,132042,8.54,High
S0106,2025-01,Other,Standard,Medium,Strong,Ineffective,0,106.08,12.41,3.17,1.7,101517,11.95,Low
S0182,2024-10,Other,New Products,Low,Strong,Ineffective,0,172.85,8.68,2.94,1.45,130654,11.01,High
S0045,2024-03,Other,Standard,Medium,Moderate,Effective,0,160.96,10.74,1.94,1.19,83992,12.56,Low
S0091,2024-07,Midwest,Specialty,Low,Strong,Ineffective,0,165.99,17.51,3.71,1.72,132646,9.29,Low
S0191,2025-09,Other,New Products,Medium,Strong,Ineffective,1,99.08,10.97,2.26,1.69,96237,11.57,High
S0144,2024-02,Southeast,Standard,High,Moderate,Ineffective,0,486.59,19.94,2.7,1.45,123310,9.58,Low
S0012,2025-06,Other,Standard,Medium,Moderate,Effective,0,144.39,7.7,3.2,1.85,65339,11.83,Low
S0152,2024-05,Other,New Products,Low,Strong,Effective,1,79.37,6.2,2.83,0.75,108522,12.61,High
S0055,2025-09,Other,Specialty,Medium,Moderate,Ineffective,0,199.32,11.23,3.78,1.33,110648,10.86,Low
S0210,2024-03,Southeast,New Products,High,Strong,Effective,1,132.12,12.26,3.06,1.14,87973,11.11,High
S0041,2024-09,Southeast,Standard,High,Strong,Effective,0,237.29,11.87,3.24,1.59,92522,10.94,Low
S0133,2025-03,Southeast,Specialty,Low,Moderate,Ineffective,0,186.46,19.25,2.22,1.75,126566,8.22,Low
S0167,2024-06,Other,New Products,Medium,Strong,Effective,1,241.57,11.16,3.56,1.98,104726,10.68,High
S0175,2024-02,Midwest,New Products,Low,Weak,Ineffective,1,347.94,19.22,2.64,0.91,165049,8.8,High
S0204,2024-10,Midwest,New Products,High,Moderate,Ineffective,2,116.75,20.1,2.58,0.74,116423,8.04,High
S0026,2025-08,Midwest,Specialty,High,Weak,Effective,0,112.04,9.48,4.01,1.68,89149,10.62,Low
S0138,2024-05,Southeast,Standard,Medium,Strong,Effective,0,349.11,15.2,2.38,1.73,110484,10.01,Low
S0073,2025-03,Other,Standard,Medium,Moderate,Ineffective,0,360.64,11.63,2.33,1.95,80081,11.31,Low
S0058,2025-11,Southeast,Standard,Medium,Moderate,Effective,1,538.02,20.0,2.12,1.32,126988,7.87,Low
S0172,2024-07,Southeast,New Products,Low,Moderate,Effective,0,253.87,9.67,2.95,1.29,135425,12.65,High
S0077,2025-12,Midwest,Standard,Medium,Strong,Ineffective,1,225.79,19.4,3.4,0.45,116274,8.3,Low
S0066,2025-08,Southeast,Standard,High,Moderate,Effective,2,220.96,19.51,2.37,1.75,122822,7.19,Low
S0069,2025-12,Midwest,Specialty,Medium,Moderate,Effective,0,82.97,12.66,1.99,1.2,94239,10.47,Low
S0099,2024-01,Midwest,Standard,High,Moderate,Effective,1,132.09,8.82,3.06,1.51,53147,10.54,Low
S0093,2024-05,Southeast,Standard,Low,Moderate,Effective,0,159.12,10.13,3.73,0.86,120118,11.2,Low
S0085,2024-05,Midwest,Specialty,Low,Strong,Ineffective,1,80.99,15.5,4.03,1.64,105151,8.85,Low
